Year,Country,Temperature
1960,Norway,0.9776775
1961,Norway,1.731580833333334
1962,Norway,0.09931916666666692
1963,Norway,0.6701825000000001
1964,Norway,1.2185216666666665
1965,Norway,0.07755166666666675
1966,Norway,-0.5729683333333329
1967,Norway,1.093353333333333
1968,Norway,0.017808333333333575
1969,Norway,0.35592749999999995
1970,Norway,0.3242291666666664
1971,Norway,0.718670833333333
1972,Norway,1.664008333333333
1973,Norway,0.9624933333333331
1974,Norway,2.066239166666666
1975,Norway,1.7579300000000002
1976,Norway,0.4302616666666668
1977,Norway,0.39067250000000037
1978,Norway,0.06425083333333352
1979,Norway,0.048016666666665785
1980,Norway,0.3063191666666672
1981,Norway,-0.21467083333333278
1982,Norway,1.1566516666666666
1983,Norway,1.2279433333333334
1984,Norway,1.4154066666666667
1985,Norway,-0.5280891666666662
1986,Norway,0.4408708333333329
1987,Norway,-0.04304750000000005
1988,Norway,1.206183333333333
1989,Norway,2.3896741666666665
1990,Norway,2.5243541666666665
1991,Norway,1.6145475000000002
1992,Norway,1.970560833333333
1993,Norway,1.0128233333333339
1994,Norway,1.0202108333333333
1995,Norway,1.1068091666666668
1996,Norway,0.6010758333333333
1997,Norway,1.7711058333333332
1998,Norway,1.0295991666666664
1999,Norway,1.6530500000000004
2000,Norway,2.388385
2001,Norway,1.0713899999999998
2002,Norway,1.7816600000000007
2003,Norway,1.9509550000000004
2004,Norway,2.0037275
2005,Norway,2.118913333333333
2006,Norway,2.411405833333333
2007,Norway,2.0876691666666667
2008,Norway,2.2070658333333335
2009,Norway,1.7973325000000002
2010,Norway,-0.021654166666666825
2011,Norway,2.567151666666667
2012,Norway,1.1759616666666661
2013,Norway,1.9476749999999996
2014,Norway,2.8501316666666674
2015,Norway,2.5167583333333328
2016,Norway,2.264043333333333
1901,Poland,7.775921666666666
1902,Poland,6.338285
1903,Poland,8.197100833333334
1904,Poland,7.543571666666666
1905,Poland,7.758540000000001
1906,Poland,8.14691
1907,Poland,7.101892500000001
1908,Poland,7.111151666666665
1909,Poland,7.0425466666666665
1910,Poland,8.440159166666666
1911,Poland,8.421215833333333
1912,Poland,7.133512500000001
1913,Poland,8.179173333333333
1914,Poland,8.196712499999999
1915,Poland,7.451648333333332
1916,Poland,8.217270833333332
1917,Poland,7.270608333333335
1918,Poland,8.238936666666666
1919,Poland,7.0307683333333335
1920,Poland,8.243045833333333
1921,Poland,8.394364999999999
1922,Poland,6.6845475
1923,Poland,7.577889166666668
1924,Poland,6.9325125000000005
1925,Poland,8.211423333333332
1926,Poland,8.195710833333333
1927,Poland,7.517782499999999
1928,Poland,7.580475833333334
1929,Poland,6.743125
1930,Poland,8.4484375
1931,Poland,7.146111666666666
1932,Poland,8.092318333333333
1933,Poland,6.693981666666665
1934,Poland,9.341578333333334
1935,Poland,7.925325833333332
1936,Poland,8.385941666666666
1937,Poland,8.420309166666666
1938,Poland,8.591943333333335
1939,Poland,8.474756666666666
1940,Poland,5.768393333333333
1941,Poland,6.220604166666667
1942,Poland,6.494903333333333
1943,Poland,8.3594325
1944,Poland,8.219663333333333
1945,Poland,7.949931666666667
1946,Poland,7.939589166666665
1947,Poland,7.434729166666666
1948,Poland,8.450459999999998
1949,Poland,8.757279166666665
1950,Poland,8.246619166666667
1951,Poland,8.570934166666667
1952,Poland,7.40202
1953,Poland,8.428439166666665
1954,Poland,7.108231666666668
1955,Poland,7.322575833333333
1956,Poland,6.316066666666668
1957,Poland,8.237374166666667
1958,Poland,7.806607499999998
1959,Poland,8.386001666666667
1960,Poland,7.876465833333334
1961,Poland,8.489418333333333
1962,Poland,7.049155
1963,Poland,6.97513
1964,Poland,7.4675075
1965,Poland,6.852495000000001
1966,Poland,8.1592775
1967,Poland,8.72324
1968,Poland,7.9426499999999995
1969,Poland,6.925620000000001
1970,Poland,7.178546666666667
1971,Poland,8.151416666666668
1972,Poland,7.928904999999999
1973,Poland,7.9854891666666665
1974,Poland,8.390236666666667
1975,Poland,8.982955833333333
1976,Poland,7.300121666666666
1977,Poland,8.104445
1978,Poland,7.216977500000002
1979,Poland,7.460418333333333
1980,Poland,6.688674166666665
1981,Poland,7.911718333333333
1982,Poland,8.398820833333332
1983,Poland,9.012560833333334
1984,Poland,7.867398333333334
1985,Poland,6.824550000000001
1986,Poland,7.547914166666668
1987,Poland,6.673424166666666
1988,Poland,8.284305833333335
1989,Poland,9.274025833333333
1990,Poland,9.153529999999998
1991,Poland,7.923443333333332
1992,Poland,8.810985
1993,Poland,7.893536666666667
1994,Poland,8.905462499999999
1995,Poland,8.2309175
1996,Poland,6.687121666666666
1997,Poland,7.930185833333334
1998,Poland,8.318713333333333
1999,Poland,8.9500075
2000,Poland,9.5420325
2001,Poland,8.390153333333332
2002,Poland,9.17299
2003,Poland,8.40467
2004,Poland,8.402561666666667
2005,Poland,8.32686
2006,Poland,8.688609166666668
2007,Poland,9.463553333333333
2008,Poland,9.5035875
2009,Poland,8.726169166666667
2010,Poland,7.7020808333333335
2011,Poland,8.992956666666666
2012,Poland,8.635524166666665
2013,Poland,8.716516666666669
2014,Poland,9.851759166666666
2015,Poland,9.8421375
2016,Poland,9.3453175
1901,Republic of Montenegro,8.150974166666666
1902,Republic of Montenegro,8.152630833333333
1903,Republic of Montenegro,8.846645833333335
1904,Republic of Montenegro,8.8690625
1905,Republic of Montenegro,8.477805833333333
1906,Republic of Montenegro,8.441248333333334
1907,Republic of Montenegro,8.3837125
1908,Republic of Montenegro,7.945996666666667
1909,Republic of Montenegro,8.329063333333334
1910,Republic of Montenegro,9.060770833333333
1911,Republic of Montenegro,8.993902499999999
1912,Republic of Montenegro,8.078223333333336
1913,Republic of Montenegro,8.393000833333334
1914,Republic of Montenegro,7.923415833333333
1915,Republic of Montenegro,8.6567375
1916,Republic of Montenegro,9.281994166666665
1917,Republic of Montenegro,8.423443333333333
1918,Republic of Montenegro,8.471726666666665
1919,Republic of Montenegro,8.319876666666667
1920,Republic of Montenegro,8.916838333333333
1921,Republic of Montenegro,8.874867499999999
1922,Republic of Montenegro,8.148625833333334
1923,Republic of Montenegro,9.48035
1924,Republic of Montenegro,8.145934166666668
1925,Republic of Montenegro,8.716890833333332
1926,Republic of Montenegro,9.29509
1927,Republic of Montenegro,9.442658333333332
1928,Republic of Montenegro,8.960238333333333
1929,Republic of Montenegro,8.1207075
1930,Republic of Montenegro,9.447125833333333
1931,Republic of Montenegro,8.387938333333334
1932,Republic of Montenegro,8.416680833333334
1933,Republic of Montenegro,7.603979166666668
1934,Republic of Montenegro,9.680953333333333
1935,Republic of Montenegro,8.654605833333333
1936,Republic of Montenegro,9.095404166666667
1937,Republic of Montenegro,9.139749166666666
1938,Republic of Montenegro,8.733911666666666
1939,Republic of Montenegro,8.8813875
1940,Republic of Montenegro,7.057909166666668
1941,Republic of Montenegro,7.775313333333334
1942,Republic of Montenegro,8.207437500000001
1943,Republic of Montenegro,9.2321425
1944,Republic of Montenegro,8.580709166666667
1945,Republic of Montenegro,9.061821666666665
1946,Republic of Montenegro,9.490841666666666
1947,Republic of Montenegro,9.348414166666666
1948,Republic of Montenegro,9.000405833333334
1949,Republic of Montenegro,9.04962
1950,Republic of Montenegro,9.905924166666667
1951,Republic of Montenegro,9.8133875
1952,Republic of Montenegro,9.584860833333332
1953,Republic of Montenegro,8.603384166666666
1954,Republic of Montenegro,8.111101666666666
1955,Republic of Montenegro,8.798254166666668
1956,Republic of Montenegro,7.878239166666667
1957,Republic of Montenegro,9.0491175
1958,Republic of Montenegro,9.193480833333334
1959,Republic of Montenegro,8.429866666666667
1960,Republic of Montenegro,9.150319166666664
1961,Republic of Montenegro,9.354734166666665
1962,Republic of Montenegro,8.696989166666668
1963,Republic of Montenegro,8.764825833333333
1964,Republic of Montenegro,8.407568333333336
1965,Republic of Montenegro,8.3448525
1966,Republic of Montenegro,9.177611666666666
1967,Republic of Montenegro,8.703139166666665
1968,Republic of Montenegro,8.803035
1969,Republic of Montenegro,8.432315
1970,Republic of Montenegro,8.560611666666668
1971,Republic of Montenegro,8.569629999999998
1972,Republic of Montenegro,8.722183333333334
1973,Republic of Montenegro,8.434735
1974,Republic of Montenegro,8.597532500000002
1975,Republic of Montenegro,8.664898333333335
1976,Republic of Montenegro,7.929664166666665
1977,Republic of Montenegro,9.073369999999999
1978,Republic of Montenegro,8.0233
1979,Republic of Montenegro,8.9835075
1980,Republic of Montenegro,7.944789166666666
1981,Republic of Montenegro,8.565190000000001
1982,Republic of Montenegro,9.041609166666667
1983,Republic of Montenegro,8.742379166666668
1984,Republic of Montenegro,8.332065833333335
1985,Republic of Montenegro,8.524100833333334
1986,Republic of Montenegro,8.830166666666669
1987,Republic of Montenegro,8.6222175
1988,Republic of Montenegro,9.108436666666668
1989,Republic of Montenegro,8.883210833333333
1990,Republic of Montenegro,9.48429
1991,Republic of Montenegro,8.412515
1992,Republic of Montenegro,9.205388333333332
1993,Republic of Montenegro,9.071896666666666
1994,Republic of Montenegro,10.122410833333332
1995,Republic of Montenegro,8.802484166666668
1996,Republic of Montenegro,8.477040833333334
1997,Republic of Montenegro,8.831625833333334
1998,Republic of Montenegro,9.303387500000001
1999,Republic of Montenegro,9.5177925
2000,Republic of Montenegro,10.219550833333333
2001,Republic of Montenegro,9.545055
2002,Republic of Montenegro,10.033151666666667
2003,Republic of Montenegro,9.509036666666665
2004,Republic of Montenegro,9.250446666666667
2005,Republic of Montenegro,8.6927075
2006,Republic of Montenegro,9.337793333333334
2007,Republic of Montenegro,10.20082
2008,Republic of Montenegro,10.246779166666668
2009,Republic of Montenegro,10.085773333333334
2010,Republic of Montenegro,9.53667
2011,Republic of Montenegro,9.84456
2012,Republic of Montenegro,10.237055
2013,Republic of Montenegro,10.229555833333333
2014,Republic of Montenegro,10.456831666666668
2015,Republic of Montenegro,10.4788275
2016,Republic of Montenegro,10.1907225
1901,Republic of Serbia,9.704371666666667
1902,Republic of Serbia,9.452258333333335
1903,Republic of Serbia,10.395187499999999
1904,Republic of Serbia,10.259398333333333
1905,Republic of Serbia,9.9854525
1906,Republic of Serbia,10.065631666666667
1907,Republic of Serbia,9.806160833333333
1908,Republic of Serbia,9.425069166666667
1909,Republic of Serbia,9.8941575
1910,Republic of Serbia,10.708660000000002
1911,Republic of Serbia,10.474593333333333
1912,Republic of Serbia,9.439242499999999
1913,Republic of Serbia,9.742344166666667
1914,Republic of Serbia,9.317229999999999
1915,Republic of Serbia,10.214640833333336
1916,Republic of Serbia,10.808059166666666
1917,Republic of Serbia,9.893255
1918,Republic of Serbia,9.99598
1919,Republic of Serbia,9.823695833333334
1920,Republic of Serbia,10.190384166666666
1921,Republic of Serbia,10.294734166666666
1922,Republic of Serbia,9.452608333333332
1923,Republic of Serbia,11.032460833333332
1924,Republic of Serbia,9.476088333333333
1925,Republic of Serbia,10.216631666666666
1926,Republic of Serbia,10.851859166666666
1927,Republic of Serbia,10.908975
1928,Republic of Serbia,10.374789999999999
1929,Republic of Serbia,9.510028333333333
1930,Republic of Serbia,10.979835833333333
1931,Republic of Serbia,9.888620833333333
1932,Republic of Serbia,9.795915833333334
1933,Republic of Serbia,8.9812525
1934,Republic of Serbia,11.257263333333333
1935,Republic of Serbia,10.135774166666666
1936,Republic of Serbia,10.618759166666669
1937,Republic of Serbia,10.698463333333335
1938,Republic of Serbia,10.299993333333333
1939,Republic of Serbia,10.395508333333334
1940,Republic of Serbia,8.44056
1941,Republic of Serbia,9.198024166666668
1942,Republic of Serbia,9.517850833333332
1943,Republic of Serbia,10.587915833333334
1944,Republic of Serbia,10.070780833333332
1945,Republic of Serbia,10.451413333333333
1946,Republic of Serbia,10.981450833333334
1947,Republic of Serbia,10.7416425
1948,Republic of Serbia,10.423849166666667
1949,Republic of Serbia,10.441997500000001
1950,Republic of Serbia,11.3178675
1951,Republic of Serbia,11.368844166666667
1952,Republic of Serbia,11.015802499999998
1953,Republic of Serbia,10.086660833333335
1954,Republic of Serbia,9.463284166666666
1955,Republic of Serbia,10.153491666666666
1956,Republic of Serbia,9.174284166666666
1957,Republic of Serbia,10.501725833333333
1958,Republic of Serbia,10.694023333333334
1959,Republic of Serbia,9.973208333333332
1960,Republic of Serbia,10.625023333333333
1961,Republic of Serbia,10.824055000000001
1962,Republic of Serbia,9.8970175
1963,Republic of Serbia,9.937747500000002
1964,Republic of Serbia,9.6107125
1965,Republic of Serbia,9.627482500000001
1966,Republic of Serbia,10.765484999999998
1967,Republic of Serbia,10.243665000000002
1968,Republic of Serbia,10.394565000000002
1969,Republic of Serbia,9.739730000000003
1970,Republic of Serbia,9.96400833333333
1971,Republic of Serbia,10.088545
1972,Republic of Serbia,10.263751666666666
1973,Republic of Serbia,9.899500833333333
1974,Republic of Serbia,10.198426666666666
1975,Republic of Serbia,10.311734166666668
1976,Republic of Serbia,9.454376666666667
1977,Republic of Serbia,10.566367499999998
1978,Republic of Serbia,9.434563333333333
1979,Republic of Serbia,10.490143333333334
1980,Republic of Serbia,9.240134166666667
1981,Republic of Serbia,10.154047499999999
1982,Republic of Serbia,10.347901666666667
1983,Republic of Serbia,10.4488275
1984,Republic of Serbia,9.808890833333335
1985,Republic of Serbia,9.590480000000001
1986,Republic of Serbia,10.162291666666667
1987,Republic of Serbia,9.982313333333334
1988,Republic of Serbia,10.466399166666667
1989,Republic of Serbia,10.5486825
1990,Republic of Serbia,10.988476666666665
1991,Republic of Serbia,9.733240833333333
1992,Republic of Serbia,10.764113333333334
1993,Republic of Serbia,10.322495
1994,Republic of Serbia,11.634367500000002
1995,Republic of Serbia,10.383015833333333
1996,Republic of Serbia,9.810513333333335
1997,Republic of Serbia,10.112309999999999
1998,Republic of Serbia,10.615250000000001
1999,Republic of Serbia,10.837235833333333
2000,Republic of Serbia,11.807466666666668
2001,Republic of Serbia,10.836534166666667
2002,Republic of Serbia,11.596024166666668
2003,Republic of Serbia,10.719401666666668
2004,Republic of Serbia,10.642960833333333
2005,Republic of Serbia,10.081019166666668
2006,Republic of Serbia,10.770817499999998
2007,Republic of Serbia,11.878916666666669
2008,Republic of Serbia,11.816386666666668
2009,Republic of Serbia,11.691836666666665
2010,Republic of Serbia,10.994540833333332
2011,Republic of Serbia,11.122601666666666
2012,Republic of Serbia,11.728196666666664
2013,Republic of Serbia,11.713999166666667
2014,Republic of Serbia,12.115268333333333
2015,Republic of Serbia,12.006553333333335
2016,Republic of Serbia,11.575208333333334
1901,Russia,-6.623771666666666
1902,Russia,-8.283548333333332
1903,Russia,-6.512589166666667
1904,Russia,-6.518110833333331
1905,Russia,-6.829935833333334
1906,Russia,-6.252780833333333
1907,Russia,-7.170219166666667
1908,Russia,-7.203179166666666
1909,Russia,-6.970812500000001
1910,Russia,-6.950310000000001
1911,Russia,-6.923722499999999
1912,Russia,-7.9787258333333355
1913,Russia,-6.86805
1914,Russia,-6.50667
1915,Russia,-7.618696666666668
1916,Russia,-7.330449166666665
1917,Russia,-6.730600833333331
1918,Russia,-6.924086666666665
1919,Russia,-7.326434166666668
1920,Russia,-6.312028333333333
1921,Russia,-6.064348333333335
1922,Russia,-6.893319166666665
1923,Russia,-6.521272499999999
1924,Russia,-6.221396666666667
1925,Russia,-6.1358025000000005
1926,Russia,-6.302306666666667
1927,Russia,-6.535536666666665
1928,Russia,-6.660756666666667
1929,Russia,-7.209216666666667
1930,Russia,-6.463550833333334
1931,Russia,-6.652978333333333
1932,Russia,-5.6594766666666665
1933,Russia,-7.194912500000001
1934,Russia,-5.588940833333332
1935,Russia,-6.23482
1936,Russia,-6.063321666666667
1937,Russia,-6.134270000000001
1938,Russia,-5.56062
1939,Russia,-5.8001491666666665
1940,Russia,-6.7054425
1941,Russia,-7.548084166666666
1942,Russia,-6.661516666666667
1943,Russia,-5.131264166666665
1944,Russia,-5.57149
1945,Russia,-6.409183333333332
1946,Russia,-7.0322575
1947,Russia,-6.403105000000001
1948,Russia,-5.444791666666667
1949,Russia,-6.001698333333333
1950,Russia,-6.744590833333334
1951,Russia,-6.231145833333334
1952,Russia,-7.321924999999999
1953,Russia,-5.826256666666667
1954,Russia,-6.379609166666668
1955,Russia,-6.866029166666667
1956,Russia,-6.908901666666668
1957,Russia,-6.590365833333334
1958,Russia,-7.415785
1959,Russia,-5.942895833333335
1960,Russia,-7.115254166666667
1961,Russia,-6.229895833333334
1962,Russia,-5.6245383333333345
1963,Russia,-6.2151041666666655
1964,Russia,-6.979244166666667
1965,Russia,-7.151734999999999
1966,Russia,-7.604616666666668
1967,Russia,-5.442695833333334
1968,Russia,-6.815879166666669
1969,Russia,-7.805495000000001
1970,Russia,-6.6997675
1971,Russia,-6.145097499999999
1972,Russia,-6.878248333333333
1973,Russia,-6.028076666666667
1974,Russia,-6.8730375
1975,Russia,-5.285346666666666
1976,Russia,-7.092298333333332
1977,Russia,-6.765997500000001
1978,Russia,-6.394080833333334
1979,Russia,-7.122635
1980,Russia,-6.516544166666666
1981,Russia,-5.2101525
1982,Russia,-6.329849166666666
1983,Russia,-5.135071666666667
1984,Russia,-6.3717733333333335
1985,Russia,-6.653095833333332
1986,Russia,-6.009111666666666
1987,Russia,-7.425739166666666
1988,Russia,-5.438170833333333
1989,Russia,-5.231295833333334
1990,Russia,-5.183365833333333
1991,Russia,-5.404179166666668
1992,Russia,-6.110681666666667
1993,Russia,-5.713026666666667
1994,Russia,-6.100014166666668
1995,Russia,-4.285302499999999
1996,Russia,-5.843589166666667
1997,Russia,-5.429805833333333
1998,Russia,-6.491144166666667
1999,Russia,-5.984445833333332
2000,Russia,-5.672964999999999
2001,Russia,-5.633684999999999
2002,Russia,-5.254298333333334
2003,Russia,-4.959395833333335
2004,Russia,-5.7177491666666675
2005,Russia,-4.634284166666666
2006,Russia,-5.897105833333334
2007,Russia,-4.119611666666668
2008,Russia,-4.5035099999999995
2009,Russia,-5.769573333333333
2010,Russia,-5.6358675
2011,Russia,-4.433815833333333
2012,Russia,-4.989896666666666
2013,Russia,-4.806088333333334
2014,Russia,-4.8558441666666665
2015,Russia,-4.1686983333333325
2016,Russia,-4.2352533333333335
1901,Slovakia,7.157091666666667
1902,Slovakia,6.284093333333334
1903,Slovakia,7.641594166666668
1904,Slovakia,7.457607499999998
1905,Slovakia,7.320745
1906,Slovakia,7.4605708333333345
1907,Slovakia,6.900249999999999
1908,Slovakia,6.6834750000000005
1909,Slovakia,6.94621
1910,Slovakia,7.908415833333332
1911,Slovakia,7.952761666666667
1912,Slovakia,6.696524166666667
1913,Slovakia,7.31258
1914,Slovakia,7.081041666666667
1915,Slovakia,7.268189166666667
1916,Slovakia,8.120274166666666
1917,Slovakia,7.124975833333334
1918,Slovakia,7.872845833333333
1919,Slovakia,6.844791666666667
1920,Slovakia,7.7717325
1921,Slovakia,7.905939166666666
1922,Slovakia,6.494017500000001
1923,Slovakia,7.7882225
1924,Slovakia,6.679743333333334
1925,Slovakia,7.6325416666666674
1926,Slovakia,8.145278333333334
1927,Slovakia,7.644964166666665
1928,Slovakia,7.615430833333335
1929,Slovakia,6.716475000000002
1930,Slovakia,8.192609166666665
1931,Slovakia,7.0262649999999995
1932,Slovakia,7.499970000000001
1933,Slovakia,6.3791825000000015
1934,Slovakia,8.98773
1935,Slovakia,7.524631666666667
1936,Slovakia,7.947240833333335
1937,Slovakia,8.047328333333335
1938,Slovakia,7.906285833333333
1939,Slovakia,7.925225
1940,Slovakia,5.404503333333333
1941,Slovakia,6.236799166666667
1942,Slovakia,6.570171666666667
1943,Slovakia,7.8960791666666665
1944,Slovakia,7.616458333333334
1945,Slovakia,7.852725000000002
1946,Slovakia,8.065908333333333
1947,Slovakia,7.70052
1948,Slovakia,7.988939166666668
1949,Slovakia,8.180208333333333
1950,Slovakia,8.256129999999999
1951,Slovakia,8.677676666666665
1952,Slovakia,7.556916666666667
1953,Slovakia,7.978409166666668
1954,Slovakia,6.817248333333333
1955,Slovakia,7.085157500000001
1956,Slovakia,6.336318333333332
1957,Slovakia,7.948320833333334
1958,Slovakia,7.837049999999998
1959,Slovakia,7.863332499999999
1960,Slovakia,7.804501666666667
1961,Slovakia,8.245896666666667
1962,Slovakia,6.890445000000001
1963,Slovakia,6.819778333333335
1964,Slovakia,7.0348233333333345
1965,Slovakia,6.5044675
1966,Slovakia,8.20223
1967,Slovakia,8.145055833333332
1968,Slovakia,7.804858333333333
1969,Slovakia,7.13607
1970,Slovakia,7.252579166666666
1971,Slovakia,7.7194875000000005
1972,Slovakia,7.7619
1973,Slovakia,7.567534166666666
1974,Slovakia,8.197740833333333
1975,Slovakia,8.387808333333334
1976,Slovakia,7.397027499999997
1977,Slovakia,7.990026666666668
1978,Slovakia,6.885965833333334
1979,Slovakia,7.795160833333333
1980,Slovakia,6.521275833333333
1981,Slovakia,7.856348333333333
1982,Slovakia,7.974550833333335
1983,Slovakia,8.564139166666665
1984,Slovakia,7.492104166666667
1985,Slovakia,6.694113333333333
1986,Slovakia,7.438895000000001
1987,Slovakia,7.010168333333333
1988,Slovakia,7.865476666666667
1989,Slovakia,8.408015833333332
1990,Slovakia,8.4951875
1991,Slovakia,7.328899166666666
1992,Slovakia,8.4541225
1993,Slovakia,7.789890000000001
1994,Slovakia,9.056285
1995,Slovakia,7.953921666666666
1996,Slovakia,6.784421666666667
1997,Slovakia,7.563815833333333
1998,Slovakia,8.132213333333334
1999,Slovakia,8.3821825
2000,Slovakia,9.249645
2001,Slovakia,8.122013333333333
2002,Slovakia,8.914341666666667
2003,Slovakia,8.215268333333333
2004,Slovakia,8.055913333333333
2005,Slovakia,7.705544166666667
2006,Slovakia,8.166851666666666
2007,Slovakia,9.345141666666667
2008,Slovakia,9.2508675
2009,Slovakia,8.878747500000001
2010,Slovakia,7.890459166666667
2011,Slovakia,8.615871666666667
2012,Slovakia,8.811199166666666
2013,Slovakia,8.716314166666667
2014,Slovakia,9.851275833333334
2015,Slovakia,9.545084166666667
2016,Slovakia,8.996635833333334
1901,Slovenia,7.708847499999998
1902,Slovenia,7.732628333333333
1903,Slovenia,8.233374166666668
1904,Slovenia,8.620495833333335
1905,Slovenia,8.092325833333335
1906,Slovenia,7.9892833333333355
1907,Slovenia,8.012158333333334
1908,Slovenia,7.642326666666666
1909,Slovenia,7.646187500000001
1910,Slovenia,8.364602500000002
1911,Slovenia,8.7717475
1912,Slovenia,7.8634458333333335
1913,Slovenia,8.155065833333333
1914,Slovenia,7.8327366666666665
1915,Slovenia,8.003454166666666
1916,Slovenia,8.919698333333335
1917,Slovenia,7.897109166666667
1918,Slovenia,8.382865
1919,Slovenia,7.732484166666666
1920,Slovenia,9.038726666666667
1921,Slovenia,8.884937500000001
1922,Slovenia,7.895600833333333
1923,Slovenia,8.614484999999998
1924,Slovenia,7.916378333333333
1925,Slovenia,8.178190833333336
1926,Slovenia,8.963956666666666
1927,Slovenia,8.816099166666666
1928,Slovenia,8.686375
1929,Slovenia,8.004155833333332
1930,Slovenia,8.982264166666667
1931,Slovenia,7.912824166666666
1932,Slovenia,8.4089375
1933,Slovenia,7.4694891666666665
1934,Slovenia,9.452620000000001
1935,Slovenia,8.283114166666666
1936,Slovenia,8.739841666666665
1937,Slovenia,8.572685
1938,Slovenia,8.403999166666667
1939,Slovenia,8.496235833333335
1940,Slovenia,6.964451666666668
1941,Slovenia,7.4109750000000005
1942,Slovenia,8.056767499999998
1943,Slovenia,9.036342499999998
1944,Slovenia,8.099900833333333
1945,Slovenia,8.867745000000001
1946,Slovenia,9.087834166666665
1947,Slovenia,8.974791666666667
1948,Slovenia,8.954644166666666
1949,Slovenia,9.087468333333332
1950,Slovenia,9.307786666666667
1951,Slovenia,9.330310833333334
1952,Slovenia,8.461742500000001
1953,Slovenia,8.836075
1954,Slovenia,7.826202499999998
1955,Slovenia,8.072674166666665
1956,Slovenia,7.5500541666666665
1957,Slovenia,8.8953225
1958,Slovenia,9.024703333333335
1959,Slovenia,9.019374999999998
1960,Slovenia,8.762348333333334
1961,Slovenia,9.3500975
1962,Slovenia,7.722563333333333
1963,Slovenia,8.107185833333332
1964,Slovenia,8.467461666666667
1965,Slovenia,7.940724166666667
1966,Slovenia,9.042824166666666
1967,Slovenia,8.9836425
1968,Slovenia,8.615845833333333
1969,Slovenia,8.167099166666665
1970,Slovenia,8.159553333333333
1971,Slovenia,8.562879166666667
1972,Slovenia,8.468843333333334
1973,Slovenia,8.355310000000001
1974,Slovenia,8.901128333333334
1975,Slovenia,9.1028975
1976,Slovenia,8.402783333333334
1977,Slovenia,9.019415833333333
1978,Slovenia,7.803335
1979,Slovenia,8.6133775
1980,Slovenia,7.8252308333333325
1981,Slovenia,8.5289725
1982,Slovenia,9.009568333333334
1983,Slovenia,9.139445833333333
1984,Slovenia,8.216260833333333
1985,Slovenia,8.1748925
1986,Slovenia,8.363285
1987,Slovenia,8.357803333333333
1988,Slovenia,9.056975
1989,Slovenia,9.221532499999999
1990,Slovenia,9.438101666666666
1991,Slovenia,8.523293333333333
1992,Slovenia,9.739940833333334
1993,Slovenia,9.137548333333333
1994,Slovenia,10.3731075
1995,Slovenia,9.128327500000001
1996,Slovenia,8.378702500000001
1997,Slovenia,9.345114166666667
1998,Slovenia,9.51408
1999,Slovenia,9.505055833333332
2000,Slovenia,10.362221666666667
2001,Slovenia,9.5119175
2002,Slovenia,10.133774166666667
2003,Slovenia,9.689906666666667
2004,Slovenia,9.106784999999999
2005,Slovenia,8.702243333333334
2006,Slovenia,9.599124166666666
2007,Slovenia,10.289064999999999
2008,Slovenia,10.1136
2009,Slovenia,9.993993333333334
2010,Slovenia,9.036498333333332
2011,Slovenia,10.21325
2012,Slovenia,10.136598333333334
2013,Slovenia,9.784094166666664
2014,Slovenia,10.676539166666666
2015,Slovenia,10.489248333333334
2016,Slovenia,10.127864166666667
1901,Spain,12.050171666666666
1902,Spain,12.289899999999998
1903,Spain,12.391696666666668
1904,Spain,12.806458333333333
1905,Spain,12.085800833333332
1906,Spain,12.382305833333334
1907,Spain,12.233899166666667
1908,Spain,12.54446416666667
1909,Spain,12.06373
1910,Spain,12.139155833333334
1911,Spain,12.372001666666664
1912,Spain,12.210771666666668
1913,Spain,12.5316375
1914,Spain,12.270662499999998
1915,Spain,12.2860475
1916,Spain,12.388169999999997
1917,Spain,11.8464125
1918,Spain,12.198554999999999
1919,Spain,12.078589166666667
1920,Spain,12.4129875
1921,Spain,12.74296333333333
1922,Spain,12.286945000000001
1923,Spain,12.516506666666666
1924,Spain,12.726061666666666
1925,Spain,11.860228333333332
1926,Spain,13.307395833333333
1927,Spain,12.795744166666665
1928,Spain,12.829549166666666
1929,Spain,12.79687
1930,Spain,12.949609166666663
1931,Spain,12.603426666666666
1932,Spain,12.240239166666669
1933,Spain,12.684147500000002
1934,Spain,12.5888625
1935,Spain,12.2971475
1936,Spain,12.241965
1937,Spain,13.0451925
1938,Spain,12.525552499999998
1939,Spain,12.310467500000001
1940,Spain,12.554958333333332
1941,Spain,12.20276083333333
1942,Spain,12.77804833333333
1943,Spain,13.163226666666667
1944,Spain,12.506635000000001
1945,Spain,13.496152499999999
1946,Spain,12.626912499999998
1947,Spain,13.338972500000002
1948,Spain,13.446150000000001
1949,Spain,13.398433333333335
1950,Spain,13.060079166666666
1951,Spain,12.5294575
1952,Spain,13.021631666666666
1953,Spain,13.009758333333332
1954,Spain,12.619430833333332
1955,Spain,13.654584999999999
1956,Spain,11.987814166666666
1957,Spain,12.670378333333334
1958,Spain,13.141309166666668
1959,Spain,13.158159166666666
1960,Spain,12.966855
1961,Spain,13.778259166666667
1962,Spain,12.958652500000001
1963,Spain,12.570923333333331
1964,Spain,13.240670833333333
1965,Spain,12.805973333333334
1966,Spain,13.18023416666667
1967,Spain,12.932536666666666
1968,Spain,13.160743333333334
1969,Spain,12.495579999999999
1970,Spain,13.018849166666664
1971,Spain,12.470113333333336
1972,Spain,12.186149166666665
